topic,term,beta
4,amerikansk,0.017217005466382673
5,amerikansk,3.2138411023593016e-4
6,amerikansk,3.2153794946092665e-4
7,amerikansk,4.7955365071131564e-4
8,amerikansk,0.0010927756688682865
1,Anders,9.281261842939234e-4
2,Anders,8.552121834761342e-4
3,Anders,5.481323094490734e-4
4,Anders,4.002120490466488e-9
5,Anders,9.213191173667339e-4
6,Anders,3.4930273820453473e-4
7,Anders,5.733515496987645e-6
8,Anders,2.2636612659755794e-5
1,bank,1.1355950129800222e-4
2,bank,8.256403117425626e-5
3,bank,1.4434229392981487e-6
4,bank,2.3588150990919388e-4
5,bank,0.002290633621006711
6,bank,0.003513071123760004
7,bank,1.0261958224934173e-4
8,bank,2.5495437538754503e-11
1,bedre,1.1549682934341472e-4
2,bedre,2.07018660199421e-4
3,bedre,7.5484885295725e-4
4,bedre,6.078704138555115e-7
5,bedre,1.1031954763882571e-4
6,bedre,6.054073764713407e-4
7,bedre,3.2997366263810466e-4
8,bedre,6.887946580696027e-5
1,betyde,0.002935460160126132
2,betyde,0.002523108324492824
3,betyde,9.792392323543573e-4
4,betyde,8.83300535663394e-4
5,betyde,8.048958043594275e-4
6,betyde,0.0027910933437169504
7,betyde,6.478201482732038e-4
8,betyde,0.002064361527420696
1,bil,3.279674716566438e-5
2,bil,2.47871544998232e-4
3,bil,8.59391729603069e-4
4,bil,1.041720302113177e-4
5,bil,7.769445184650087e-5
6,bil,0.005582063658749431
7,bil,2.490901291460866e-5
8,bil,3.9493161140783295e-4
1,billig,1.3795946016172264e-13
2,billig,0.0011142583336730854
3,billig,8.774726267417519e-9
4,billig,1.987336992920205e-5
5,billig,4.2066384775124203e-4
6,billig,0.002088842404195686
7,billig,2.042078577316204e-5
8,billig,1.0370966739990251e-5
1,bolig,3.867822565622555e-4
2,bolig,1.0564857043409924e-4
3,bolig,0.0010537103499202783
4,bolig,1.285006423883263e-6
5,bolig,2.2817041510489862e-4
6,bolig,0.0014379928206751057
7,bolig,7.047383284198012e-7
8,bolig,1.7902554332329507e-8
1,central,4.088953225154657e-4
2,central,2.099361634188586e-4
3,central,5.428728932275806e-4
4,central,4.2828987377353595e-5
5,central,4.447730537687521e-4
6,central,1.267881546325488e-4
7,central,4.835024759299523e-4
8,central,2.871082147831461e-4
1,dække,1.875397408913149e-4
2,dække,3.153442673286727e-4
3,dække,2.1174804227549023e-4
4,dække,2.799535013232673e-5
5,dække,1.0634796176642387e-4
6,dække,6.229479354700708e-4
7,dække,9.607011758680813e-4
8,dække,7.082251972653633e-4
1,dag,0.010888977437233301
2,dag,0.00821549805096683
3,dag,0.011181867798978432
4,dag,0.0075460029624281
5,dag,0.002766393331319477
6,dag,0.005690783288181734
7,dag,0.005642300304087583
8,dag,0.006223560380892104
1,dømme,4.381639071090136e-4
2,dømme,9.183438588014356e-4
3,dømme,5.312472364593558e-4
4,dømme,3.470835285576402e-4
5,dømme,1.3019195632001397e-4
6,dømme,1.1807140529716658e-5
7,dømme,0.002782598094490051
8,dømme,2.1235418159885667e-5
1,enkelt,0.0017490400570285263
2,enkelt,0.0017036096803116007
3,enkelt,0.0015060203409614603
4,enkelt,2.039389740389452e-4
5,enkelt,0.0014349703196134607
6,enkelt,0.0011985413942472596
7,enkelt,8.77083954416934e-4
8,enkelt,0.0017372543800357658
1,erhverv,1.492898320057081e-11
2,erhverv,7.147362393611049e-17
3,erhverv,2.1051007966327164e-19
4,erhverv,2.154553464989525e-12
5,erhverv,2.16741559111041e-6
6,erhverv,0.0024056327955286447
7,erhverv,5.442030914723668e-6
8,erhverv,4.4076460038564015e-5
1,fællesskab,1.910648210240217e-4
2,fællesskab,1.0873428990995424e-5
3,fællesskab,5.689551050906805e-4
4,fællesskab,1.332397691263155e-4
5,fællesskab,9.165176801898733e-4
6,fællesskab,2.698130756131471e-4
7,fællesskab,1.892110290294692e-4
8,fællesskab,8.543638994495541e-4
1,fejl,1.0300743840379344e-4
2,fejl,0.001334409335093226
3,fejl,0.0010572106620626255
4,fejl,2.5419241860713077e-4
5,fejl,9.220646276272776e-4
6,fejl,9.463963996155132e-4
7,fejl,0.0019304433901910331
8,fejl,0.0010998852561569412
1,finde,0.0025580582511777793
2,finde,0.0017902721938576197
3,finde,0.005785436562406964
4,finde,0.002186038373016737
5,finde,0.0032465584045668593
6,finde,0.0041477457663443
7,finde,0.002702779003959861
8,finde,0.005068656474143898
1,flytte,7.500296424454874e-4
2,flytte,0.0010022525273037073
3,flytte,0.0023429979346244016
4,flytte,4.4216180381570155e-4
5,flytte,2.5998733297222476e-4
6,flytte,0.0015625953313876755
7,flytte,3.684736273046603e-4
8,flytte,0.0011749990962557902
1,fordel,5.043130670317711e-4
2,fordel,4.422324721217869e-4
3,fordel,1.0571883891633736e-5
4,fordel,1.0262346011117019e-4
5,fordel,5.074752655366472e-4
6,fordel,0.0010103476120363476
7,fordel,1.1162765531009612e-6
8,fordel,5.075113305099368e-4
1,formand,0.001782644765811408
2,formand,8.466505808379526e-8
3,formand,0.0018174680313333017
4,formand,8.349602186292233e-6
5,formand,0.0019572764292447625
6,formand,0.0027752201788766293
7,formand,8.393717603075458e-4
8,formand,0.0010450225180579245
1,formentlig,9.017538373357298e-4
2,formentlig,3.8046776696330407e-4
3,formentlig,2.6195556092685652e-5
4,formentlig,6.763911800896738e-4
5,formentlig,2.6317464467374144e-4
6,formentlig,2.2507620264169915e-4
7,formentlig,0.001170741701820467
8,formentlig,3.97262281224356e-4
1,forslag,2.3027732097490418e-4
2,forslag,8.107476520199576e-10
3,forslag,1.1599778193805956e-4
4,forslag,2.4216825700558854e-4
5,forslag,0.00238590935270293
6,forslag,0.001975678025673859
7,forslag,6.610160123359006e-4
8,forslag,1.2058969204913325e-6
1,fremtid,2.4077022327238264e-4
2,fremtid,7.933834173428332e-4
3,fremtid,7.859406024881294e-4
4,fremtid,0.0015896078215019637
5,fremtid,0.0016582974208256438
6,fremtid,0.00222237177664732
7,fremtid,1.350523817188221e-4
8,fremtid,0.0016067514457779812
1,fylde,7.628776923574677e-4
2,fylde,0.0017573270383259923
3,fylde,0.00204665200131391
4,fylde,4.955626817676798e-4
5,fylde,0.001108727504496489
6,fylde,5.4068511198966456e-5
7,fylde,6.187521033670314e-4
8,fylde,9.783766626527204e-4
1,gammel,0.004230513305802629
2,gammel,5.514153332212934e-4
3,gammel,0.002013482101697245
4,gammel,0.0032476923062346678
5,gammel,9.489140178563334e-4
6,gammel,0.002391815327834497
7,gammel,6.570368709620084e-4
8,gammel,0.005351539329798515
1,glæde,9.743128323350846e-4
2,glæde,0.002224819123697106
3,glæde,0.0012441843512259823
4,glæde,1.4387862333200943e-5
5,glæde,3.262790564962369e-4
6,glæde,0.0010529564112437889
7,glæde,8.267777536089377e-5
8,glæde,4.188544310921867e-4
1,handle,0.0015259281796600117
2,handle,0.0018495410606229957
3,handle,0.002742465512370171
4,handle,0.0023988255906988508
5,handle,0.002539513139285323
6,handle,5.82403646324723e-4
7,handle,0.0016694125331856513
8,handle,0.004808927258744782
1,helst,2.3437931659227114e-4
2,helst,3.3412245229919426e-4
3,helst,8.12635852184496e-4
4,helst,9.084581114505848e-4
5,helst,2.2705645148468146e-4
6,helst,2.8061699275434674e-4
7,helst,1.1482708863498788e-4
8,helst,6.911223214344164e-4
1,INDlanD,7.434729448239875e-19
2,INDlanD,4.464160300260459e-22
3,INDlanD,2.470204788699824e-20
4,INDlanD,7.102312908342125e-16
5,INDlanD,4.84716675284702e-9
6,INDlanD,0.003823686993603959
7,INDlanD,8.162691870319291e-5
8,INDlanD,7.209813197087835e-28
1,institut,0.0019033404065483294
2,institut,3.6894652252497154e-20
3,institut,6.778273078388712e-9
4,institut,3.7149242787255903e-10
5,institut,3.3291903874563836e-4
6,institut,3.4088131052146885e-4
7,institut,0.0019062989821834447
8,institut,2.181651760656897e-4
1,investering,5.596700134951285e-10
2,investering,9.781299162804104e-11
3,investering,3.3917490936862594e-8
4,investering,2.9613489091800614e-11
5,investering,8.775385295727543e-4
6,investering,0.0032986006765782505
7,investering,3.2881664536278224e-10
8,investering,4.994500889420213e-9
1,investor,1.626650343686505e-18
2,investor,8.926317941571309e-10
3,investor,6.758167674915731e-21
4,investor,1.9953630150745364e-10
5,investor,7.877119032648093e-4
6,investor,0.0014167242118475144
7,investor,9.337280503945437e-5
8,investor,5.966449283121949e-7
1,invitere,2.4551280584979074e-4
2,invitere,2.248976359673503e-4
3,invitere,5.59667025389287e-4
4,invitere,5.306206008537385e-4
5,invitere,3.991559399322562e-4
6,invitere,1.6280164407459576e-4
7,invitere,3.294593025530913e-4
8,invitere,2.979570969634959e-4
1,Jakob,5.136609785496438e-4
2,Jakob,0.0041441173547491356
3,Jakob,2.85870659450107e-6
4,Jakob,4.6143649696428194e-11
5,Jakob,0.00178872658669351
6,Jakob,2.777985697158113e-5
7,Jakob,2.0855329499151184e-4
8,Jakob,3.4527903382147803e-7
1,Jens,6.69363839442679e-4
2,Jens,5.925213198643487e-4
3,Jens,3.117135002677524e-8
4,Jens,1.6976573126906112e-4
5,Jens,5.309252717769762e-8
6,Jens,7.675383099992776e-4
7,Jens,3.5609019036885267e-4
8,Jens,2.4411862004919188e-4
1,JyllandsPosten,2.4655999941417016e-9
2,JyllandsPosten,1.189458231491801e-16
3,JyllandsPosten,1.2934562410773156e-4
4,JyllandsPosten,1.2067556696111616e-12
5,JyllandsPosten,3.828399687599549e-5
6,JyllandsPosten,0.0012332955160272014
7,JyllandsPosten,0.001333662224789925
8,JyllandsPosten,1.746065978017087e-4
1,kendt,0.001089586495826874
2,kendt,3.519620649063201e-4
3,kendt,0.0010392616785162214
4,kendt,7.083295716753264e-4
5,kendt,1.5023006690435727e-4
6,kendt,4.702787703262605e-4
7,kendt,8.467229732814353e-4
8,kendt,0.0018279846059529492
1,købe,2.9761362167935282e-5
2,købe,6.51328378960295e-4
3,købe,0.0028255727059976273
4,købe,5.069181957611215e-6
5,købe,0.002802323309130901
6,købe,0.0016432369305271557
7,købe,0.0018129691775977078
8,købe,3.124366157116004e-4
1,kommune,1.726571215487771e-4
2,kommune,1.1607788011441779e-14
3,kommune,0.004128900737286697
4,kommune,4.6558579911358656e-5
5,kommune,1.7131754640401107e-6
6,kommune,0.014315607934643761
7,kommune,8.6725099467446e-6
8,kommune,2.165230243427443e-7
1,konkret,8.71775619155176e-4
2,konkret,3.8004904548723744e-4
3,konkret,9.65722857781572e-4
4,konkret,8.546402769362639e-4
5,konkret,0.0018156234001106314
6,konkret,3.369829848521867e-4
7,konkret,0.001298069688046706
8,konkret,3.412010534015978e-4
1,krav,4.974838836921291e-4
2,krav,4.404852354083483e-4
3,krav,3.942923244536385e-4
4,krav,8.528421534090534e-4
5,krav,0.0012726329471189682
6,krav,0.0022571315653473565
7,krav,0.001293474186257854
8,krav,1.0806388559731987e-4
1,kritik,0.002059246233534533
2,kritik,5.306899593542844e-4
3,kritik,8.480159512194787e-6
4,kritik,1.3152079138033853e-4
5,kritik,0.0028229215043764563
6,kritik,0.0017778735044665626
7,kritik,0.0033510998497709252
8,kritik,4.1585274823861725e-4
1,kritisere,5.401657576399111e-4
2,kritisere,1.303447477130201e-8
3,kritisere,8.092509520447458e-5
4,kritisere,9.455891804058987e-4
5,kritisere,0.0011928305334089598
6,kritisere,8.636825751096682e-4
7,kritisere,7.839459562395183e-4
8,kritisere,4.595250814338109e-4
1,kunde,2.465208039794507e-12
2,kunde,5.993451733809044e-8
3,kunde,8.744885070792453e-10
4,kunde,1.5159520586110646e-14
5,kunde,9.752268004317498e-4
6,kunde,0.002733193472243941
7,kunde,5.60032983438436e-4
8,kunde,4.073567664473956e-13
1,levere,2.3757558159720537e-5
2,levere,8.693078219460632e-4
3,levere,8.529754861016262e-5
4,levere,2.4856189947650804e-4
5,levere,0.002025442000985527
6,levere,6.285342807429468e-4
7,levere,8.485122655394361e-4
8,levere,4.4436116977603855e-4
1,løbe,3.996174991076438e-4
2,løbe,0.002207436869691884
3,løbe,7.97239701606448e-4
4,løbe,2.0077926883767862e-4
5,løbe,1.2252066397727124e-4
6,løbe,9.461453804201119e-4
7,løbe,4.8038789772643955e-4
8,løbe,2.570226054295014e-4
1,lykkes,2.879091777686824e-5
2,lykkes,0.0011830632032189365
3,lykkes,7.938319437138389e-4
4,lykkes,3.6478102844294174e-4
5,lykkes,7.031018225791124e-4
6,lykkes,7.629850326114975e-4
7,lykkes,8.638329591333e-4
8,lykkes,7.284422179050954e-4
1,mål,7.606886770127406e-4
2,mål,0.007309129796078292
3,mål,5.214640601775702e-4
4,mål,0.0010191397689260917
5,mål,0.0022042493496471287
6,mål,0.002400799319127598
7,mål,2.2952756001632307e-4
8,mål,1.0347966999453025e-4
1,mandag,1.7505663879384224e-4
2,mandag,0.001412394857764416
3,mandag,9.353625288592442e-4
4,mandag,4.4470200549458536e-4
5,mandag,1.733022245669693e-4
6,mandag,9.512405625932833e-4
7,mandag,2.8937692764784666e-4
8,mandag,4.362772503055692e-7
1,mene,0.009969984224353136
2,mene,9.2549158216479e-4
3,mene,0.0029847342640206983
4,mene,0.0025479713832112644
5,mene,0.006662232685038509
6,mene,0.006221102737612062
7,mene,0.004679991019198001
8,mene,0.002567488568317067
1,Michael,6.566871311037924e-4
2,Michael,0.0021776945933775628
3,Michael,9.824513932110635e-6
4,Michael,5.258895397802067e-4
5,Michael,1.2384856668606832e-4
6,Michael,6.107812844427785e-4
7,Michael,0.0016817117296137182
8,Michael,4.915735947855158e-4
1,mulighed,0.0014671430304879123
2,mulighed,0.002066337550710551
3,mulighed,0.0028728607471445607
4,mulighed,4.059665935599848e-5
5,mulighed,0.0013599242787607282
6,mulighed,0.0024977458073001156
7,mulighed,0.0014252502515156903
8,mulighed,0.0010185530863792988
1,navn,4.767568247311406e-4
2,navn,0.0014952226634628648
3,navn,0.0021141594766572337
4,navn,1.9412160250455821e-4
5,navn,5.84313715590479e-4
6,navn,6.240824952306296e-4
7,navn,0.0012116911543450506
8,navn,6.83893357951583e-4
1,nødvendig,3.1441808975842626e-5
2,nødvendig,1.6322832545028436e-4
3,nødvendig,3.4584937608718485e-4
4,nødvendig,3.132398739298376e-4
5,nødvendig,8.162228799861439e-4
6,nødvendig,0.0012836949621348357
7,nødvendig,6.648040376349592e-4
8,nødvendig,5.414878777106397e-4
1,omfang,5.80989586439799e-4
2,omfang,2.2854574808813883e-15
3,omfang,2.1575044412776506e-6
4,omfang,1.0304618935462043e-4
5,omfang,3.930089840763648e-4
6,omfang,4.032930563654507e-4
7,omfang,6.485930346116276e-4
8,omfang,4.7735959193072623e-4
1,omstilling,2.08888268340519e-5
2,omstilling,8.569894143945201e-5
3,omstilling,3.777357813026567e-5
4,omstilling,2.154626837899896e-9
5,omstilling,0.0028569729624344474
6,omstilling,0.0014406250723562532
7,omstilling,1.2646866922389575e-8
8,omstilling,1.8091878983705563e-8
1,ønske,0.0020618685784688953
2,ønske,8.822868091130121e-4
3,ønske,0.003318763862408571
4,ønske,0.0019231646646669578
5,ønske,0.0014820364716398924
6,ønske,0.0020394841906980488
7,ønske,0.004511784354569709
8,ønske,1.4152111479186764e-4
1,orden,1.5715159104706506e-4
2,orden,1.3077315685086963e-4
3,orden,0.00034951818281330523
4,orden,2.4200008023572304e-4
5,orden,6.61648801286615e-5
6,orden,4.0742968553553476e-4
7,orden,5.867178886928001e-4
8,orden,4.512307179476267e-4
1,Østjylland,2.26989562331913e-4
2,Østjylland,1.6471893551748752e-21
3,Østjylland,3.535225053983212e-9
4,Østjylland,9.321371834854215e-12
5,Østjylland,5.7017905998032635e-11
6,Østjylland,0.0030588155645197364
7,Østjylland,1.2772253871888255e-4
8,Østjylland,1.48054455097272e-17
1,passe,4.577215839440283e-4
2,passe,0.0012606159516237816
3,passe,0.0020443119648935206
4,passe,8.026727982258362e-4
5,passe,5.814199468081142e-4
6,passe,6.799708707637354e-5
7,passe,5.319046889433618e-4
8,passe,3.4515391957082986e-4
1,penge,0.0011600385691169577
2,penge,0.001772978298520471
3,penge,0.002544202914806155
4,penge,0.0016573172819712965
5,penge,0.0036536869710814286
6,penge,0.010821053463168763
7,penge,0.0011031996709393607
8,penge,6.143196213982791e-6
1,præsentere,4.1762306290384657e-4
2,præsentere,9.137835391158484e-4
3,præsentere,4.3389132708129027e-4
4,præsentere,4.528930539341881e-4
5,præsentere,1.357519427336217e-4
6,præsentere,6.155847997038566e-4
7,præsentere,2.8006455199135676e-4
8,præsentere,9.821682411903846e-4
1,Rasmussen,5.62567280440762e-6
2,Rasmussen,0.0012018765708195261
3,Rasmussen,1.0120510565060983e-4
4,Rasmussen,6.28863103404253e-7
5,Rasmussen,0.0013452679621497445
6,Rasmussen,0.00041994234117579473
7,Rasmussen,1.848420844611554e-4
8,Rasmussen,9.686607428066919e-4
1,reducere,3.705110698448294e-7
2,reducere,3.5826002583151027e-4
3,reducere,5.308646673452992e-5
4,reducere,1.1244506608890738e-8
5,reducere,0.001943493603746543
6,reducere,9.528270461827458e-5
7,reducere,6.18254454630861e-4
8,reducere,8.127441038670153e-4
1,retning,2.053246866434049e-4
2,retning,3.719384107597285e-4
3,retning,3.756702262131743e-4
4,retning,7.587495646417647e-4
5,retning,7.938521040358438e-4
6,retning,0.0012365821548304514
7,retning,1.0435223796200461e-5
8,retning,8.334700266116475e-4
1,rigtig,5.673790711711848e-4
2,rigtig,0.004018381628418564
3,rigtig,0.0031305551834457644
4,rigtig,5.89324755025419e-4
5,rigtig,0.0016941283308433061
6,rigtig,0.0017713015835366822
7,rigtig,0.0015720657638761764
8,rigtig,0.0012838346044255627
1,risiko,0.0019711523105176727
2,risiko,1.098179254053983e-11
3,risiko,2.5517201083056595e-5
4,risiko,0.0014451440483333991
5,risiko,4.7572659335603986e-4
6,risiko,0.0025359552055771945
7,risiko,0.0012422933704461007
8,risiko,3.54198729555069e-5
1,rolle,0.0016983603989550353
2,rolle,0.0010064339005529162
3,rolle,3.6815351493732387e-4
4,rolle,8.98650055255087e-4
5,rolle,7.231471861641869e-4
6,rolle,1.7498743939419464e-5
7,rolle,8.394709297063982e-4
8,rolle,0.0013612799029393797
1,Simon,2.15977802066785e-12
2,Simon,0.0021113484188111727
3,Simon,8.244961237074568e-4
4,Simon,2.1719096324537306e-4
5,Simon,3.2799676069850424e-4
6,Simon,8.5763386082954e-8
7,Simon,2.0430966809214134e-5
8,Simon,7.726709430077669e-4
1,skridt,1.0421669380161908e-5
2,skridt,6.421468996070878e-4
3,skridt,3.6950236888470237e-4
4,skridt,4.0931644960114164e-4
5,skridt,8.749602990721371e-4
6,skridt,3.6727723072695913e-4
7,skridt,2.7043735447830234e-4
8,skridt,3.335794825429894e-4
1,slippe,2.6130922870275e-5
2,slippe,6.391127600893676e-4
3,slippe,3.7999945719849554e-4
4,slippe,5.629695547934487e-4
5,slippe,3.1028120968031774e-4
6,slippe,3.014659383225151e-4
7,slippe,8.686989499983135e-4
8,slippe,4.247316487441381e-4
1,søndag,4.7377674994426367e-4
2,søndag,0.004454069868955714
3,søndag,0.0011133178503727283
4,søndag,5.072862484997563e-6
5,søndag,3.1700731980219633e-10
6,søndag,2.515936908840638e-4
7,søndag,1.710740290946554e-4
8,søndag,1.8959584683951515e-6
1,sørge,3.7041424030937896e-4
2,sørge,6.927748149237291e-4
3,sørge,9.053782174720826e-4
4,sørge,6.34241442109969e-4
5,sørge,1.672928834922064e-5
6,sørge,4.6361925049145047e-4
7,sørge,4.167583464698298e-6
8,sørge,3.6580864744409785e-5
1,spids,3.1411975613537563e-4
2,spids,5.370595650657069e-4
3,spids,2.9045763788024286e-4
4,spids,6.262344370930395e-5
5,spids,7.929506516739447e-4
6,spids,4.734060753643287e-4
7,spids,7.388006138412611e-5
8,spids,3.892864399112108e-5
1,stille,0.0017436981606784052
2,stille,0.0017407042069429615
3,stille,0.0021755539693084918
4,stille,0.0016507684906186615
5,stille,0.0021121979586309686
6,stille,0.0012199785537665912
7,stille,7.229187653008116e-4
8,stille,0.0013228487008808414
1,støtte,0.0021105948168214815
2,støtte,3.305733395097322e-4
3,støtte,9.614461898707914e-4
4,støtte,0.0038462608757012903
5,støtte,0.0011074982018955042
6,støtte,0.002096919095396798
7,støtte,4.240292206953275e-4
8,støtte,1.9368226432223965e-5
1,tale,0.004238621506310118
2,tale,0.0014226451100630363
3,tale,0.007843660394843438
4,tale,0.005227769021107046
5,tale,0.004436439665139092
6,tale,0.0016881441502233328
7,tale,0.0036573315390781903
8,tale,0.005642655006434124
1,tanke,5.606736305495815e-4
2,tanke,4.520227609199731e-4
3,tanke,7.447890350059088e-4
4,tanke,2.5570733064254654e-8
5,tanke,2.4585643423645905e-4
6,tanke,6.0027580807225576e-5
7,tanke,4.865596723884005e-6
8,tanke,0.0025946149753344723
1,teknologi,8.961432904509301e-5
2,teknologi,4.1069196333216354e-21
3,teknologi,1.4606237529792333e-10
4,teknologi,2.522507250395939e-13
5,teknologi,9.521831446782034e-4
6,teknologi,6.684053827442257e-5
7,teknologi,1.1993102715093335e-8
8,teknologi,0.0010166999107813716
1,tid,0.004897208261324337
2,tid,0.005494189500968706
